_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final,family
70403,70402,"Great Sword",0,33600,150,0,"",0,"",0,"",0,0,"5.3.13.10.4.0.0 5.3.13.10.6.0.0 5.3.13.10.8.1.0",30,,,,,,,,,,,,2,0,0,275
70404,70403,"Great Sword",0,36400,170,0,"",0,"",0,"",0,0,"10.7.3.12.7.1.0 10.7.3.12.7.3.0 10.7.3.12.7.6.0",30,,,,,,,,,,,,2,0,0,275
70405,70404,"Great Sword",0,39200,190,0,"",0,"",0,"",0,0,"7.4.12.9.6.2.0 7.4.12.9.6.4.0 7.4.12.9.6.7.0",35,,,,,,,,,,,,2,0,0,275
70406,70405,"Great Sword",0,42000,240,0,"",0,"",0,"",0,0,"9.4.11.7.6.3.0 9.4.11.7.6.5.0 9.4.11.7.6.8.0",35,,,,,,,,,,,,2,0,0,275
70407,70406,"Great Sword",0,44800,260,0,"",0,"",0,"",0,0,"9.7.8.8.6.6.1 9.7.8.8.6.6.1 9.7.8.8.6.6.1",40,,,,,,,,,,,,2,0,0,275
70408,70407,"Great Sword",0,47600,290,0,"",0,"",0,"",0,0,"5.5.13.7.7.6.2 5.5.13.7.7.6.2 5.5.13.7.7.6.2",40,,,,,,,,,,,,2,0,1,275
70657,68355,"Great Sword",0,1300,100,0,"",0,"",0,"",0,0,"6.4.5.5.0.0.0 6.4.5.7.0.0.0 6.4.5.10.0.0.0",0,,,,,,,,,,,,0,0,0,276
70658,70657,"Great Sword",0,2600,110,0,"",0,"",0,"",0,0,"4.6.8.7.0.0.0 4.6.8.9.0.0.0 4.6.8.12.0.0.0",0,,,,,,,,,,,,0,0,0,276
70659,70658,"Great Sword",0,3900,120,0,"",0,"",0,"",0,0,"4.4.9.8.0.0.0 4.4.9.10.0.0.0 4.4.9.13.0.0.0",0,,,,,,,,,,,,0,0,0,276
70660,70659,"Great Sword",0,5200,130,0,"",0,"",0,"",0,0,"9.2.9.10.0.0.0 9.2.9.12.0.0.0 9.2.9.13.2.0.0",0,,,,,,,,,,,,0,0,0,276
70661,70660,"Great Sword",0,18200,140,0,"",0,"",0,"",0,0,"6.3.10.9.2.0.0 6.3.10.9.4.0.0 6.3.10.9.7.0.0",0,,,,,,,,,,,,0,0,0,276
70662,70661,"Great Sword",0,19500,180,0,"",0,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",0,,,,,,,,,,,,0,0,0,276
70663,70662,"Great Sword",0,20800,220,0,"",0,"",0,"",0,0,"5.7.8.10.5.0.0 5.7.8.10.7.0.0 5.7.8.10.8.2.0",0,,,,,,,,,,,,0,0,0,276
70664,70663,"Great Sword",0,22100,250,0,"",0,"",0,"",0,0,"3.7.15.8.7.0.0 3.7.15.8.8.1.0 3.7.15.8.8.2.2",0,,,,,,,,,,,,0,0,0,276
70665,70664,"Great Sword",0,23400,340,0,"",0,"",0,"",0,0,"5.3.10.9.8.5.0 5.3.10.9.8.7.0 5.3.10.9.8.8.2",0,,,,,,,,,,,,0,0,1,276
70913,70661,"Great Sword",0,12000,150,0,Poison,32,"",0,"",0,0,"6.3.10.10.1.0.0 6.3.10.10.3.0.0 6.3.10.10.6.0.0",0,,,,,,,,,,,,2,0,0,277
70914,70913,"Great Sword",0,24000,170,0,Poison,35,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",0,,,,,,,,,,,,2,0,0,277
70915,70914,"Great Sword",0,36000,190,0,Poison,38,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",0,,,,,,,,,,,,2,0,0,277
70916,70915,"Great Sword",48000,48000,200,0,Poison,40,"",0,"",0,0,"6.5.11.9.4.0.0 6.5.11.9.6.0.0 6.5.11.9.6.3.0",0,,,,,,,,,,,,2,0,0,277
70917,70916,"Great Sword",0,60000,230,0,Poison,44,"",0,"",0,0,"7.3.10.9.6.0.0 7.3.10.9.7.1.0 7.3.10.9.7.4.0",0,,,,,,,,,,,,2,0,0,277
70918,70917,"Great Sword",0,72000,270,0,Poison,46,"",0,"",0,0,"9.7.8.8.6.2.0 9.7.8.8.6.4.0 9.7.8.8.6.7.0",0,,,,,,,,,,,,2,0,0,277
70919,70918,"Great Sword",0,84000,310,0,Poison,50,"",0,"",0,0,"8.10.6.7.5.4.0 8.10.6.7.5.6.0 8.10.6.7.5.9.0",0,,,,,,,,,,,,2,0,1,277
71169,70658,"Great Sword",0,2500,120,0,"",0,"",0,"",0,30,"6.4.10.0.0.0.0 6.4.12.0.0.0.0 6.4.12.3.0.0.0",0,,,,,,,,,,,,0,0,0,278
71170,71169,"Great Sword",0,5000,140,0,"",0,"",0,"",0,30,"5.3.12.0.0.0.0 5.3.13.1.0.0.0 5.3.13.4.0.0.0",0,,,,,,,,,,,,0,0,0,278
71171,71170,"Great Sword",0,30000,160,0,"",0,"",0,"",0,30,"6.3.15.1.0.0.0 6.3.15.3.0.0.0 6.3.15.6.0.0.0",0,,,,,,,,,,,,0,0,0,278
71172,71171,"Great Sword",0,32500,190,0,"",0,"",0,"",0,35,"5.4.12.4.0.0.0 5.4.12.6.0.0.0 5.4.12.9.0.0.0",0,,,,,,,,,,,,0,0,0,278
71173,71172,"Great Sword",0,35000,240,0,"",0,"",0,"",0,40,"2.5.17.6.0.0.0 2.5.17.6.2.0.0 2.5.17.6.5.0.0",0,,,,,,,,,,,,0,0,0,278
71174,71173,"Great Sword",0,37500,330,0,"",0,"",0,"",0,40,"5.5.13.7.0.0.0 5.5.13.7.2.0.0 5.5.13.7.5.0.0",0,,,,,,,,,,,,1,0,0,278
71175,71174,"Great Sword",0,40000,340,0,"",0,"",0,"",0,40,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",0,,,,,,,,,,,,1,0,0,278
71176,71175,"Great Sword",0,42500,360,0,"",0,"",0,"",0,50,"5.3.15.12.0.0.0 5.3.15.12.2.0.0 5.3.15.12.3.2.0",0,,,,,,,,,,,,1,0,1,278
71425,70658,"Great Sword",0,2400,100,0,Paralysis,12,"",0,"",0,0,"5.7.8.5.0.0.0 5.7.8.7.0.0.0 5.7.8.10.0.0.0",-10,,,,,,,,,,,,0,0,0,279
71426,71425,"Great Sword",0,4800,120,0,Paralysis,14,"",0,"",0,0,"4.6.8.7.0.0.0 4.6.8.9.0.0.0 4.6.8.12.0.0.0",-10,,,,,,,,,,,,0,0,0,279
71427,71426,"Great Sword",0,28800,140,0,Paralysis,16,"",0,"",0,0,"7.4.5.9.0.0.0 7.4.5.11.0.0.0 7.4.5.14.0.0.0",-10,,,,,,,,,,,,0,0,0,279
71428,71427,"Great Sword",0,31200,160,0,Paralysis,18,"",0,"",0,0,"6.3.10.9.2.0.0 6.3.10.9.4.0.0 6.3.10.9.7.0.0",-10,,,,,,,,,,,,0,0,0,279
71429,71428,"Great Sword",0,33600,200,0,Paralysis,20,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",-10,,,,,,,,,,,,0,0,0,279
71430,71429,"Great Sword",0,36000,260,0,Paralysis,22,"",0,"",0,0,"8.5.9.8.5.0.0 8.5.9.8.7.0.0 8.5.9.8.7.3.0",-10,,,,,,,,,,,,0,0,0,279
71431,71430,"Great Sword",0,38400,290,0,Paralysis,24,"",0,"",0,0,"15.2.8.9.4.2.0 15.2.8.9.4.4.0 15.2.8.9.4.7.0",-10,,,,,,,,,,,,0,0,0,279
71432,71431,"Great Sword",0,40800,310,0,Paralysis,25,"",0,"",0,0,"6.5.11.12.3.3.0 6.5.11.12.3.5.0 6.5.11.12.3.6.2",-10,,,,,,,,,,,,0,0,1,279
71681,68354,"Great Sword",0,1700,120,0,"",0,"",0,"",0,0,"4.6.8.2.0.0.0 4.6.8.4.0.0.0 4.6.8.7.0.0.0",-10,,,,,,,,,,,,0,0,0,280
71682,71681,"Great Sword",0,3400,130,0,"",0,"",0,"",0,0,"4.4.9.3.0.0.0 4.4.9.5.0.0.0 4.4.9.8.0.0.0",-10,,,,,,,,,,,,0,0,0,280
71683,71682,"Great Sword",0,5100,150,0,"",0,"",0,"",0,0,"7.3.10.5.0.0.0 7.3.10.7.0.0.0 7.3.10.9.1.0.0",-10,,,,,,,,,,,,0,0,0,280
71684,71683,"Great Sword",0,22100,170,0,"",0,"",0,"",0,0,"6.3.10.6.0.0.0 6.3.10.8.0.0.0 6.3.10.10.1.0.0",-10,,,,,,,,,,,,0,0,0,280
71685,71684,"Great Sword",0,23800,200,0,"",0,"",0,"",0,0,"5.3.14.8.0.0.0 5.3.14.10.0.0.0 5.3.14.11.2.0.0",-10,,,,,,,,,,,,0,0,0,280
71686,71685,"Great Sword",0,25500,240,0,"",0,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",-10,,,,,,,,,,,,0,0,0,280
71687,71686,"Great Sword",0,27200,260,0,"",0,"",0,"",0,0,"6.5.11.9.4.0.0 6.5.11.9.6.0.0 6.5.11.9.6.3.0",-10,,,,,,,,,,,,1,0,0,280
71688,71687,"Great Sword",0,28900,350,0,"",0,"",0,"",0,0,"3.6.16.8.7.0.0 3.6.16.8.7.2.0 3.6.16.8.7.4.1",-10,,,,,,,,,,,,1,0,1,280
71937,71684,"Great Sword",0,12000,200,0,"",0,"",0,"",0,0,"10.7.8.4.1.0.0 10.7.8.4.3.0.0 10.7.8.4.5.1.0",-20,,,,,,,,,,,,0,0,0,281
71938,71937,"Great Sword",0,24000,210,0,"",0,"",0,"",0,0,"10.8.12.3.2.0.0 10.8.12.3.4.0.0 10.8.12.3.4.3.0",-20,,,,,,,,,,,,0,0,0,281
71939,71938,"Great Sword",0,36000,240,0,"",0,"",0,"",0,0,"11.11.5.6.2.0.0 11.11.5.6.3.1.0 11.11.5.6.3.4.0",-20,,,,,,,,,,,,0,0,0,281
71940,71939,"Great Sword",0,48000,300,0,"",0,"",0,"",0,0,"17.6.4.9.3.1.0 17.6.4.9.3.3.0 17.6.4.9.3.6.0",-20,,,,,,,,,,,,0,0,0,281
71941,71940,"Great Sword",0,60000,330,0,"",0,"",0,"",0,0,"11.4.10.7.7.1.0 11.4.10.7.7.3.0 11.4.10.7.7.4.2",-25,,,,,,,,,,,,0,0,0,281
71942,71941,"Great Sword",0,72000,360,0,"",0,"",0,"",0,0,"12.4.6.9.7.2.0 12.4.6.9.7.3.1 12.4.6.9.7.3.4",-25,,,,,,,,,,,,0,0,1,281
72193,0,"Great Sword",1100,0,80,0,"",0,"",0,"",0,0,"8.4.3.0.0.0.0 8.4.5.0.0.0.0 8.4.8.0.0.0.0",0,,,,,,,,,,,,0,0,0,282
72194,72193,"Great Sword",0,2200,100,0,"",0,"",0,"",0,0,"7.3.5.0.0.0.0 7.3.7.0.0.0.0 7.3.10.0.0.0.0",0,,,,,,,,,,,,0,0,0,282
72195,72194,"Great Sword",0,3300,110,0,"",0,"",0,"",0,0,"10.2.8.0.0.0.0 10.2.10.0.0.0.0 10.2.13.0.0.0.0",0,,,,,,,,,,,,0,0,0,282
72196,72195,"Great Sword",0,4400,130,0,"",0,"",0,"",0,0,"5.2.13.0.0.0.0 5.2.15.0.0.0.0 5.2.18.0.0.0.0",0,,,,,,,,,,,,0,0,0,282
72197,72196,"Great Sword",0,5500,140,0,"",0,"",0,"",0,0,"5.3.15.2.0.0.0 5.3.15.4.0.0.0 5.3.15.7.0.0.0",0,,,,,,,,,,,,0,0,0,282
72198,72197,"Great Sword",0,16500,170,0,"",0,"",0,"",0,0,"5.3.14.3.0.0.0 5.3.14.5.0.0.0 5.3.14.8.0.0.0",0,,,,,,,,,,,,0,0,0,282
72199,72198,"Great Sword",0,17600,210,0,"",0,"",0,"",0,0,"5.3.13.4.0.0.0 5.3.13.6.0.0.0 5.3.13.9.0.0.0",0,,,,,,,,,,,,0,0,0,282
72200,72199,"Great Sword",0,18700,240,0,"",0,"",0,"",0,0,"3.6.16.5.0.0.0 3.6.16.7.0.0.0 3.6.16.8.2.0.0",0,,,,,,,,,,,,0,0,0,282
72201,72200,"Great Sword",0,19800,270,0,"",0,"",0,"",0,0,"7.6.18.3.1.0.0 7.6.18.3.3.0.0 7.6.18.3.4.2.0",0,,,,,,,,,,,,0,0,0,282
72202,72201,"Great Sword",0,20900,330,0,"",0,"",0,"",0,0,"9.7.12.4.3.0.0 9.7.12.4.5.0.0 9.7.12.4.6.2.0",0,,,,,,,,,,,,0,0,0,282
72203,72202,"Great Sword",0,22000,360,0,"",0,"",0,"",0,0,"8.8.11.3.5.0.0 8.8.11.3.7.0.0 8.8.11.3.7.1.2",0,,,,,,,,,,,,0,0,1,282
72449,72197,"Great Sword",2800,2800,120,0,Fire,22,"",0,"",0,0,"18.2.6.4.0.0.0 18.2.6.6.0.0.0 18.2.6.7.2.0.0",0,,,,,,,,,,,,0,0,0,283
72450,72449,"Great Sword",0,30800,150,0,Fire,30,"",0,"",0,0,"13.2.7.8.0.0.0 13.2.7.9.1.0.0 13.2.7.9.4.0.0",0,,,,,,,,,,,,0,0,0,283
72451,72450,"Great Sword",0,33600,170,0,Fire,34,"",0,"",0,0,"7.3.10.9.1.0.0 7.3.10.9.3.0.0 7.3.10.9.6.0.0",0,,,,,,,,,,,,0,0,0,283
72452,72451,"Great Sword",0,36400,180,0,Fire,36,"",0,"",0,0,"7.8.3.11.1.0.0 7.8.3.11.3.0.0 7.8.3.11.5.1.0",0,,,,,,,,,,,,0,0,0,283
72453,72452,"Great Sword",0,39200,210,0,Fire,38,"",0,"",0,0,"5.4.12.12.2.0.0 5.4.12.12.4.0.0 5.4.12.12.6.1.0",0,,,,,,,,,,,,0,0,0,283
72454,72453,"Great Sword",0,42000,290,0,Fire,40,"",0,"",0,0,"4.6.8.12.5.0.0 4.6.8.12.7.0.0 4.6.8.12.7.3.0",0,,,,,,,,,,,,0,0,0,283
72455,72454,"Great Sword",0,44800,310,0,Fire,42,"",0,"",0,0,"10.7.3.12.7.1.0 10.7.3.12.7.3.0 10.7.3.12.7.6.0",0,,,,,,,,,,,,0,0,0,283
72456,72455,"Great Sword",0,47600,330,0,Fire,44,"",0,"",0,0,"9.7.8.8.6.2.0 9.7.8.8.6.4.0 9.7.8.8.6.6.1",0,,,,,,,,,,,,0,0,1,283
72705,72451,"Great Sword",0,20000,170,0,Fire,52,"",0,"",0,0,"10.4.7.7.2.0.0 10.4.7.7.4.0.0 10.4.7.7.7.0.0",0,,,,,,,,,,,,1,0,0,284
72706,72705,"Great Sword",0,40000,180,0,Fire,54,"",0,"",0,0,"9.7.8.8.3.0.0 9.7.8.8.5.0.0 9.7.8.8.6.2.0",0,,,,,,,,,,,,1,0,0,284
72707,72706,"Great Sword",0,60000,190,0,Fire,56,"",0,"",0,0,"6.5.11.9.4.0.0 6.5.11.9.6.0.0 6.5.11.9.6.3.0",0,,,,,,,,,,,,1,0,0,284
72708,72707,"Great Sword",0,80000,280,0,Fire,58,"",0,"",0,0,"7.4.12.9.6.2.0 7.4.12.9.6.4.0 7.4.12.9.6.7.0",0,,,,,,,,,,,,1,0,0,284
72709,72708,"Great Sword",0,100000,300,0,Fire,60,"",0,"",0,0,"8.5.9.8.7.3.0 8.5.9.8.7.5.0 8.5.9.8.7.5.3",0,,,,,,,,,,,,1,0,1,284
72961,72197,"Great Sword",4000,4000,140,0,"",0,"",0,"",0,0,"7.3.10.9.1.0.0 7.3.10.9.3.0.0 7.3.10.9.6.0.0",10,,,,,,,,,,,,1,0,0,285
72962,72961,"Great Sword",0,44000,150,0,"",0,"",0,"",0,0,"6.3.10.9.2.0.0 6.3.10.9.4.0.0 6.3.10.9.7.0.0",10,,,,,,,,,,,,1,0,0,285
72963,72962,"Great Sword",0,48000,160,0,"",0,"",0,"",0,0,"6.4.12.10.3.0.0 6.4.12.10.4.1.0 6.4.12.10.4.4.0",10,,,,,,,,,,,,1,0,0,285
72964,72963,"Great Sword",0,52000,180,0,"",0,"",0,"",0,0,"9.10.3.9.3.1.0 9.10.3.9.3.3.0 9.10.3.9.3.6.0",10,,,,,,,,,,,,1,0,0,285
72965,72964,"Great Sword",0,56000,190,0,"",0,"",0,"",0,0,"7.5.7.10.5.1.0 7.5.7.10.5.3.0 7.5.7.10.5.6.0",10,,,,,,,,,,,,1,0,0,285
72966,72965,"Great Sword",0,60000,260,0,"",0,"",0,"",0,0,"7.3.10.9.7.4.0 7.3.10.9.7.6.0 7.3.10.9.7.8.1",10,,,,,,,,,,,,1,0,0,285
72967,72966,"Great Sword",0,64000,310,0,"",0,"",0,"",0,0,"7.8.3.11.5.6.0 7.8.3.11.5.7.1 7.8.3.11.5.7.4",10,,,,,,,,,,,,1,0,1,285
73217,72963,"Great Sword",0,14000,160,0,"",0,"",0,"",0,0,"17.6.4.9.3.1.0 17.6.4.9.3.3.0 17.6.4.9.3.6.0",20,,,,,,,,,,,,2,0,0,286
73218,73217,"Great Sword",0,28000,170,0,"",0,"",0,"",0,0,"5.3.15.12.3.2.0 5.3.15.12.3.4.0 5.3.15.12.3.7.0",20,,,,,,,,,,,,2,0,0,286
73219,73218,"Great Sword",0,42000,180,0,"",0,"",0,"",0,0,"6.3.15.10.3.3.0 6.3.15.10.3.5.0 6.3.15.10.3.8.0",20,,,,,,,,,,,,2,0,0,286
73220,73219,"Great Sword",0,56000,240,0,"",0,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",20,,,,,,,,,,,,2,0,0,286
73221,73220,"Great Sword",0,70000,260,0,"",0,"",0,"",0,0,"5.3.14.11.6.5.1 5.3.14.11.6.5.1 5.3.14.11.6.5.1",20,,,,,,,,,,,,2,0,0,286
73222,73221,"Great Sword",0,84000,290,0,"",0,"",0,"",0,0,"9.4.5.15.3.7.2 9.4.5.15.3.7.2 9.4.5.15.3.7.2",20,,,,,,,,,,,,2,0,1,286
73473,72195,"Great Sword",0,1400,110,0,"",0,"",0,"",0,0,"9.4.11.1.0.0.0 9.4.11.3.0.0.0 9.4.11.6.0.0.0",0,,,,,,,,,,,,0,0,0,287
73474,73473,"Great Sword",0,2800,120,0,"",0,"",0,"",0,0,"6.5.11.3.0.0.0 6.5.11.5.0.0.0 6.5.11.8.0.0.0",0,,,,,,,,,,,,0,0,0,287
73475,73474,"Great Sword",0,4200,140,0,"",0,"",0,"",0,0,"5.4.12.4.0.0.0 5.4.12.6.0.0.0 5.4.12.9.0.0.0",0,,,,,,,,,,,,0,0,0,287
73476,73475,"Great Sword",0,18200,160,0,"",0,"",0,"",0,0,"9.4.11.6.0.0.0 9.4.11.7.1.0.0 9.4.11.7.4.0.0",0,,,,,,,,,,,,1,0,0,287
73477,73476,"Great Sword",0,19600,170,0,"",0,"",0,"",0,0,"18.2.6.7.2.0.0 18.2.6.7.4.0.0 18.2.6.7.5.2.0",0,,,,,,,,,,,,2,0,0,287
73478,73477,"Great Sword",0,21000,210,0,"",0,"",0,"",0,0,"8.10.6.7.4.0.0 8.10.6.7.5.1.0 8.10.6.7.5.4.0",0,,,,,,,,,,,,2,0,0,287
73479,73478,"Great Sword",0,22400,240,0,"",0,"",0,"",0,0,"3.2.17.12.6.0.0 3.2.17.12.7.1.0 3.2.17.12.7.3.1",0,,,,,,,,,,,,2,0,0,287
73480,73479,"Great Sword",0,23800,300,0,"",0,"",0,"",0,0,"4.3.11.14.5.3.0 4.3.11.14.5.4.1 4.3.11.14.5.4.4",0,,,,,,,,,,,,3,0,0,287
73481,73480,"Great Sword",0,25200,320,0,"",0,"",0,"",0,0,"2.4.10.13.7.4.0 2.4.10.13.7.5.1 2.4.10.13.7.5.4",0,,,,,,,,,,,,3,0,1,287
73729,73476,"Great Sword",0,12000,180,0,"",0,"",0,"",0,0,"15.2.8.9.1.0.0 15.2.8.9.3.0.0 15.2.8.9.4.2.0",0,,,,,,,,,,,,1,0,0,288
73730,73729,"Great Sword",0,24000,200,0,"",0,"",0,"",0,0,"7.7.11.8.2.0.0 7.7.11.8.4.0.0 7.7.11.8.4.3.0",0,,,,,,,,,,,,1,0,0,288
73731,73730,"Great Sword",0,36000,220,0,"",0,"",0,"",0,0,"10.5.8.10.2.0.0 10.5.8.10.2.2.0 10.5.8.10.2.5.0",0,,,,,,,,,,,,1,0,0,288
73732,73731,"Great Sword",0,48000,280,0,"",0,"",0,"",0,0,"6.4.9.12.3.1.0 6.4.9.12.3.3.0 6.4.9.12.3.6.0",0,,,,,,,,,,,,1,0,0,288
73733,73732,"Great Sword",0,60000,310,0,"",0,"",0,"",0,0,"19.2.6.8.4.1.0 19.2.6.8.4.3.0 19.2.6.8.4.3.3",0,,,,,,,,,,,,1,0,0,288
73734,73733,"Great Sword",0,72000,340,0,"",0,"",0,"",0,0,"16.5.4.8.5.2.0 16.5.4.8.5.2.2 16.5.4.8.5.2.5",0,,,,,,,,,,,,1,0,1,288
73985,73475,"Great Sword",10000,10000,150,0,Water,23,"",0,"",0,0,"7.4.5.4.0.0.0 7.4.5.6.0.0.0 7.4.5.9.0.0.0",0,,,,,,,,,,,,1,0,0,289
73986,73985,"Great Sword",0,20000,170,0,Water,25,"",0,"",0,0,"7.4.5.9.0.0.0 7.4.5.11.0.0.0 7.4.5.14.0.0.0",0,,,,,,,,,,,,1,0,0,289
73987,73986,"Great Sword",0,30000,180,0,Water,28,"",0,"",0,0,"6.3.9.12.0.0.0 6.3.9.14.0.0.0 6.3.9.14.3.0.0",0,,,,,,,,,,,,1,0,0,289
73988,73987,"Great Sword",40000,40000,220,0,Water,30,"",0,"",0,0,"6.3.15.10.1.0.0 6.3.15.10.3.0.0 6.3.15.10.3.3.0",0,,,,,,,,,,,,1,0,0,289
73989,73988,"Great Sword",0,50000,250,0,Water,32,"",0,"",0,0,"3.3.17.8.4.0.0 3.3.17.8.4.2.0 3.3.17.8.4.5.0",0,,,,,,,,,,,,1,0,0,289
73990,73989,"Great Sword",0,60000,340,0,Water,34,"",0,"",0,0,"9.6.12.6.6.1.0 9.6.12.6.6.2.1 9.6.12.6.6.2.4",0,,,,,,,,,,,,1,0,1,289
74241,73986,"Great Sword",0,12000,150,0,Water,60,"",0,"",0,0,"12.2.4.9.3.0.0 12.2.4.9.5.0.0 12.2.4.9.8.0.0",0,,,,,,,,,,,,2,0,0,290
74242,74241,"Great Sword",0,24000,160,0,Water,65,"",0,"",0,0,"5.3.13.10.4.0.0 5.3.13.10.6.0.0 5.3.13.10.8.1.0",0,,,,,,,,,,,,2,0,0,290
74243,74242,"Great Sword",0,36000,170,0,Water,68,"",0,"",0,0,"5.7.8.10.5.0.0 5.7.8.10.7.0.0 5.7.8.10.8.2.0",0,,,,,,,,,,,,2,0,0,290
74244,74243,"Great Sword",0,48000,230,0,Water,70,"",0,"",0,0,"7.4.12.9.6.2.0 7.4.12.9.6.4.0 7.4.12.9.6.7.0",0,,,,,,,,,,,,2,0,0,290
74245,74244,"Great Sword",0,60000,250,0,Water,72,"",0,"",0,0,"6.5.11.9.6.3.0 6.5.11.9.6.5.0 6.5.11.9.6.8.0",0,,,,,,,,,,,,3,0,0,290
74246,74245,"Great Sword",0,72000,280,0,Water,74,"",0,"",0,0,"5.3.10.9.8.5.0 5.3.10.9.8.7.0 5.3.10.9.8.8.2",0,,,,,,,,,,,,3,0,1,290
74497,73474,"Great Sword",2000,2000,120,0,"",0,"",0,"",0,0,"8.4.11.2.0.0.0 8.4.11.4.0.0.0 8.4.11.7.0.0.0",0,,,,,,,,,,,,1,0,0,291
74498,74497,"Great Sword",0,4000,130,0,"",0,"",0,"",0,0,"6.5.11.3.0.0.0 6.5.11.5.0.0.0 6.5.11.8.0.0.0",0,,,,,,,,,,,,1,0,0,291
74499,74498,"Great Sword",0,6000,140,0,"",0,"",0,"",0,0,"7.3.10.5.0.0.0 7.3.10.7.0.0.0 7.3.10.9.1.0.0",0,,,,,,,,,,,,1,0,0,291
74500,74499,"Great Sword",0,26000,180,0,"",0,"",0,"",0,0,"10.4.7.7.2.0.0 10.4.7.7.4.0.0 10.4.7.7.7.0.0",0,,,,,,,,,,,,2,0,0,291
74501,74500,"Great Sword",0,28000,220,0,"",0,"",0,"",0,0,"9.7.8.8.3.0.0 9.7.8.8.5.0.0 9.7.8.8.6.2.0",0,,,,,,,,,,,,2,0,0,291
74502,74501,"Great Sword",0,30000,240,0,"",0,"",0,"",0,0,"8.5.9.8.5.0.0 8.5.9.8.7.0.0 8.5.9.8.7.3.0",0,,,,,,,,,,,,2,0,0,291
74503,74502,"Great Sword",0,32000,280,0,"",0,"",0,"",0,0,"7.4.12.11.4.2.0 7.4.12.11.4.4.0 7.4.12.11.4.5.2",0,,,,,,,,,,,,2,0,0,291
74504,74503,"Great Sword",0,34000,330,0,"",0,"",0,"",0,0,"6.5.11.12.3.3.0 6.5.11.12.3.5.0 6.5.11.12.3.6.2",0,,,,,,,,,,,,2,0,1,291
74753,74497,"Great Sword",2200,2200,100,0,Poison,18,"",0,"",0,0,"5.7.8.5.0.0.0 5.7.8.7.0.0.0 5.7.8.10.0.0.0",0,,,,,,,,,,,,0,0,0,292
74754,74753,"Great Sword",0,4400,110,0,Poison,20,"",0,"",0,0,"6.4.9.6.0.0.0 6.4.9.8.0.0.0 6.4.9.11.0.0.0",0,,,,,,,,,,,,0,0,0,292
74755,74754,"Great Sword",0,26400,140,0,Poison,22,"",0,"",0,0,"4.4.9.8.0.0.0 4.4.9.10.0.0.0 4.4.9.13.0.0.0",0,,,,,,,,,,,,1,0,0,292
74756,74755,"Great Sword",0,28600,170,0,Poison,25,"",0,"",0,0,"6.3.10.9.2.0.0 6.3.10.9.4.0.0 6.3.10.9.7.0.0",0,,,,,,,,,,,,2,0,0,292
74757,74756,"Great Sword",0,30800,210,0,Poison,28,"",0,"",0,0,"9.4.11.7.4.0.0 9.4.11.7.6.0.0 9.4.11.7.6.3.0",0,,,,,,,,,,,,2,0,0,292
74758,74757,"Great Sword",0,33000,270,0,Poison,30,"",0,"",0,0,"17.6.4.9.3.1.0 17.6.4.9.3.3.0 17.6.4.9.3.6.0",0,,,,,,,,,,,,2,0,0,292
74759,74758,"Great Sword",0,35200,300,0,Poison,32,"",0,"",0,0,"9.8.12.4.5.2.0 9.8.12.4.5.4.0 9.8.12.4.5.7.0",0,,,,,,,,,,,,2,0,0,292
74760,74759,"Great Sword",0,37400,330,0,Poison,34,"",0,"",0,0,"8.5.16.4.3.4.0 8.5.16.4.3.6.0 8.5.16.4.3.6.3",0,,,,,,,,,,,,2,0,1,292
75009,74755,"Great Sword",0,15000,180,0,"",0,"",0,"",0,0,"6.4.12.8.0.0.0 6.4.12.10.0.0.0 6.4.12.10.3.0.0",5,,,,,,,,,,,,1,0,0,293
75010,75009,"Great Sword",0,30000,200,0,"",0,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",5,,,,,,,,,,,,1,0,0,293
75011,75010,"Great Sword",0,45000,220,0,"",0,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",5,,,,,,,,,,,,1,0,0,293
75012,75011,"Great Sword",0,60000,310,0,"",0,"",0,"",0,0,"13.5.3.9.4.1.0 13.5.3.9.4.3.0 13.5.3.9.4.6.0",5,,,,,,,,,,,,1,0,0,293
75013,75012,"Great Sword",0,75000,330,0,"",0,"",0,"",0,0,"15.2.8.9.4.2.0 15.2.8.9.4.4.0 15.2.8.9.4.7.0",10,,,,,,,,,,,,1,0,0,293
